H2                 1    38.000     2.920     0.000     0.790   280.000
H2CCC              2   265.300     3.721     0.000     0.000     1.000 ! *
H2CCC(S)           2   265.300     3.721     0.000     0.000     1.000 ! *
H2CCCH             2   252.000     4.760     0.000     0.000     1.000 ! JAM
H2CCCCH            2   357.100     4.720     0.000     0.000     1.000 ! NMM
H2CCCCH2           2   357.100     4.720     0.000     0.000     1.000 ! NMM
H2CCCCCH           1   408.000     5.200     0.000     0.000     1.000 ! NMM
H2CN               1   569.000     3.630     0.000     0.000     1.000 ! OS/JM
H2NO               2   116.700     3.492     0.000     0.000     1.000 ! JAM
H2O                2   572.400     2.605     1.844     0.000     4.000
H2O2               2   107.400     3.458     0.000     0.000     3.800
H2S                2   301.000     3.600     0.000     0.000     1.000 ! OIS
HC2N2              1   349.000     4.361     0.000     0.000     1.000 ! OIS
HCCHCCH            2   357.100     4.720     0.000     0.000     1.000 ! NMM
HCCO               2   150.000     2.500     0.000     0.000     1.000 ! *
HCCOH              2   436.000     3.970     0.000     0.000     2.000
HCCCHCCH           1   408.000     5.200     0.000     0.000     1.000 ! NMM
HCN                1   569.000     3.630     0.000     0.000     1.000 ! OIS
HCO                2   498.000     3.590     0.000     0.000     0.000
HCO+               1   498.000     3.590     0.000     0.000     0.000
HE                 0    10.200     2.576     0.000     0.000     0.000 ! *
HF                 1   330.000     3.148     1.920     2.460     1.000 ! SV/MEC
HF0                1   352.000     2.490     1.730     0.000     5.000
HF1                1   352.000     2.490     1.730     0.000     5.000
HF2                1   352.000     2.490     1.730     0.000     5.000
HF3                1   352.000     2.490     1.730     0.000     5.000
HF4                1   352.000     2.490     1.730     0.000     5.000
HF5                1   352.000     2.490     1.730     0.000     5.000
HF6                1   352.000     2.490     1.730     0.000     5.000
HF7                1   352.000     2.490     1.730     0.000     5.000
HF8                1   352.000     2.490     1.730     0.000     5.000
HCNO               2   232.400     3.828     0.000     0.000     1.000 ! JAM
HOCN               2   232.400     3.828     0.000     0.000     1.000 ! JAM
HNCO               2   232.400     3.828     0.000     0.000     1.000 ! OIS
HNNO               2   232.400     3.828     0.000     0.000     1.000 ! *
HNO                2   116.700     3.492     0.000     0.000     1.000 ! *
HNOH               2   116.700     3.492     0.000     0.000     1.000 ! JAM
HO2                2   107.400     3.458     0.000     0.000     1.000 ! *
HSO2               2   252.000     4.290     0.000     0.000     1.000 ! OIS
N                  0    71.400     3.298     0.000     0.000     0.000 ! *
N2                 1    97.530     3.621     0.000     1.760     4.000
N2H2               2    71.400     3.798     0.000     0.000     1.000 ! *
N2H3               2   200.000     3.900     0.000     0.000     1.000 ! *
N2H4               2   205.000     4.230     0.000     4.260     1.500
N2O                1   232.400     3.828     0.000     0.000     1.000 ! *
NCN                1   232.400     3.828     0.000     0.000     1.000 ! OIS
NCO                1   232.400     3.828     0.000     0.000     1.000 ! OIS
NH                 1    80.000     2.650     0.000     0.000     4.000
NH2                2    80.000     2.650     0.000     2.260     4.000
NH3                2   481.000     2.920     1.470     0.000    10.000
NNH                2    71.400     3.798     0.000     0.000     1.000 ! *
NO                 1    97.530     3.621     0.000     1.760     4.000
NCNO               2   232.400     3.828     0.000     0.000     1.000 ! OIS
NO2                2   200.000     3.500     0.000     0.000     1.000 ! *
O                  0    80.000     2.750     0.000     0.000     0.000
O2                 1   107.400     3.458     0.000     1.600     3.800
O3                 2   180.000     4.100     0.000     0.000     2.000
OH                 1    80.000     2.750     0.000     0.000     0.000
S                  0   847.000     3.839     0.000     0.000     0.000 ! OIS
S2                 1   847.000     3.900     0.000     0.000     1.000 ! OIS
SH                 1   847.000     3.900     0.000     0.000     1.000 ! OIS
SO                 1   301.000     3.993     0.000     0.000     1.000 ! OIS
SO2                2   252.000     4.290     0.000     0.000     1.000 ! OIS
SO3                2   378.400     4.175     0.000     0.000     1.000 ! OIS
SIH4               2   207.6       4.084     0.000     0.000     1.000 ! MEC
SIH3               2   170.3       3.943     0.000     0.000     1.000 ! MEC
SIH2               2   133.1       3.803     0.000     0.000     1.000 ! MEC
SIH                1    95.8       3.662     0.000     0.000     1.000 ! MEC
SI                 0  3036.        2.910     0.000     0.000     0.000 ! MEC
SI2H6              2   301.3       4.828     0.000     0.000     1.000 ! MEC
SI2H5              2   306.9       4.717     0.000     0.000     1.000 ! MEC
SI2H4              2   312.6       4.601     0.000     0.000     1.000 ! MEC
SI2H3              2   318.2       4.494     0.000     0.000     1.000 ! MEC
SI2H2              2   323.8       4.383     0.000     0.000     1.000 ! MEC
SI2                1  3036.        3.280     0.000     0.000     1.000 ! MEC
SI3                2  3036.        3.550     0.000     0.000     1.000 ! MEC
SIF3               2   309.6       4.359     0.000     0.000     1.000 ! MEC
SIF3NH2            2   231.0       4.975     0.000     0.000     1.000 ! MEC
SIF4               2   171.9       4.880     0.000     0.000     1.000 ! SVE
SIHF3              2   180.8       4.681     0.000     0.000     1.000 ! MEC
H2SISIH2           2   312.6       4.601     0.000     0.000     1.000 ! MEC
H3SISIH            2   312.6       4.601     0.000     0.000     1.000 ! MEC
SI3H8              2   331.2       5.562     0.000     0.000     1.000 ! MEC
ASH3               2   259.8       4.145     0.000     0.000     1.000 ! MEC
AS2                1   1045.5      5.510     0.000     0.000     1.000 ! MEC
GAME3              2   378.2       5.52      0.000     0.000     1.000 ! MEC
GAME2              2   675.8       5.22      0.000     0.000     1.000 ! MEC
GAME               2   972.7       4.92      0.000     0.000     1.000 ! MEC
GA                 0  2961.8       4.62      0.000     0.000     0.000 ! MEC
K                  0   850.        4.25      0.000     0.000     1.000 ! SINGH
KOH                2  1213.        4.52      0.000     0.000     1.000 ! SINGH
KO2                2  1213.        4.69      0.000     0.000     1.000 ! SINGH
KH                 1    93.3       3.542     0.000     0.000     1.000 ! SINGH
K+                 0   850.        4.25      0.000     0.000     1.000 ! SINGH
E                  0   850.        425.      0.000     0.000     1.000 ! SINGH
KCL                1  1989.        4.186     0.000     0.000     1.000 ! SINGH
CL                 0   130.8       3.613     0.000     0.000     1.000 ! SINGH
CL-                0   130.8       3.613     0.000     0.000     1.000 ! SINGH
HCL                1   344.7       3.339     1.084     0.000     1.000 ! SINGH
KO                 1   383.0       3.812     0.000     0.000     1.000 ! SINGH
CH3OCH3            2   329.400     4.624     0.000     0.000     1.000 !loc_est
CH3OCH2            2   329.400     4.624     0.000     0.000     1.000 !=CH3OCH3
CH3OCH2O           2   470.900     4.862     0.000     0.000     1.000 !loc_est
CH3OCHO            2   406.500     4.709     0.000     0.000     1.000 !loc_est
CH3OCO             2   406.500     4.709     0.000     0.000     1.000 !=CH3OCHO
OCHO               2   485.400     4.410     0.000     0.000     1.000 !loc_est
HOCH2O             2   481.800     3.626     0.000     0.000     1.000 !=CH3OH
CH3OCH2OH          2   329.400     4.624     0.000     0.000     1.000 !=CH3OCH3
OCH2OCHO           2   329.400     4.624     0.000     0.000     1.000 !=CH3OCH3
HOCH2OCO           2   329.400     4.624     0.000     0.000     1.000 !=CH3OCH3
CH3OCH2O2          2   329.400     4.624     0.000     0.000     1.000 !=CH3OCH3
CH2OCH2O2H         2   329.400     4.624     0.000     0.000     1.000 !=CH3OCH3
CH3OCH2O2H         2   329.400     4.624     0.000     0.000     1.000 !=CH3OCH3
HO2CH2OCHO         2   329.400     4.624     0.000     0.000     1.000 !=CH3OCH3
O2CH2OCH2O2H       2   329.400     4.624     0.000     0.000     1.000 !=CH3OCH3
