!VERSION: AramcoMech 1.3
!AUTHORS: W. K. Metcalfe, S. Burke, H. J. Curran
!WEBSITE: http://c3.nuigalway.ie/

CH3COCH2O2                   2   502.115     5.429     0.000     0.000     0.000
CH3COCH2O2H                  2   505.403     5.449     0.000     0.000     0.000
DC5H10OOH-A                  2   546.691     5.698     0.000     0.000     0.000
DC5H10OOH-AO2                2   639.455     6.230     0.000     0.000     0.000
DC5H10OOH-B                  2   546.691     5.698     0.000     0.000     0.000
DC5H10OOH-BO2                2   639.455     6.230     0.000     0.000     0.000
DC5H10OOH-C                  2   546.691     5.698     0.000     0.000     0.000
DC5H10OOH-CO2                2   639.455     6.230     0.000     0.000     0.000
DC5H11                       2   440.735     5.041     0.000     0.000     0.000
DC5H11O2                     2   546.691     5.698     0.000     0.000     0.000
DC5H11O2H                    2   549.783     5.717     0.000     0.000     0.000
IC3H5COC2H4P                 2   527.994     5.587     0.000     0.000     0.000
IC3H5COC2H4S                 2   527.994     5.587     0.000     0.000     0.000
IC3H5COC2H5                  2   531.165     5.606     0.000     0.000     0.000
IC3H5COCH2                   2   482.331     5.306     0.000     0.000     0.000
IC3H5COCH3                   2   485.716     5.327     0.000     0.000     0.000
IC3H6CHCOCH2                 2   527.994     5.587     0.000     0.000     0.000
IC3H6CHCOCH3                 2   531.165     5.606     0.000     0.000     0.000
IC3H6COC2H3                  2   527.994     5.587     0.000     0.000     0.000
IC3H6COC2H5                  2   534.323     5.625     0.000     0.000     0.000
IC3H6COCH3                   2   489.084     5.348     0.000     0.000     0.000
IC3H7COC2H3                  2   531.165     5.606     0.000     0.000     0.000
IC3H7COC2H4P                 2   534.323     5.625     0.000     0.000     0.000
IC3H7COC2H4S                 2   534.323     5.625     0.000     0.000     0.000
IC3H7COC2H5                  2   537.467     5.643     0.000     0.000     0.000
IC3H7COCH2                   2   489.084     5.348     0.000     0.000     0.000
IC4H6Q2-II                   2   597.176     5.992     0.000     0.000     0.000
IC4H7-I1                     2   380.022     4.633     0.000     0.000     0.000
IC4H8OOH-I                   2   502.252     5.430     0.000     0.000     0.000
IC4H8OOH-IO2                 2   600.078     6.009     0.000     0.000     0.000
IC4H8OOH-T                   2   502.252     5.430     0.000     0.000     0.000
IC4H8OOH-TO2                 2   600.078     6.009     0.000     0.000     0.000
IC4H9O2                      2   502.252     5.430     0.000     0.000     0.000
IC4H9O2H                     2   505.540     5.450     0.000     0.000     0.000
IC4KETII                     2   549.655     5.716     0.000     0.000     0.000
IC4KETIT                     2   549.655     5.716     0.000     0.000     0.000
IC5KETAA                     2   591.463     5.959     0.000     0.000     0.000
IC5KETAB                     2   591.463     5.959     0.000     0.000     0.000
IC5KETAC                     2   591.463     5.959     0.000     0.000     0.000
IC5KETAD                     2   591.463     5.959     0.000     0.000     0.000
IC5KETCA                     2   591.463     5.959     0.000     0.000     0.000
IC5KETCB                     2   591.463     5.959     0.000     0.000     0.000
IC5KETCD                     2   591.463     5.959     0.000     0.000     0.000
IC5KETDA                     2   591.463     5.959     0.000     0.000     0.000
IC5KETDB                     2   591.463     5.959     0.000     0.000     0.000
IC5KETDC                     2   591.463     5.959     0.000     0.000     0.000
NC3H7COC2H4P                 2   534.323     5.625     0.000     0.000     0.000
NC3H7COC2H4S                 2   534.323     5.625     0.000     0.000     0.000
NC3H7COC2H5                  2   537.467     5.643     0.000     0.000     0.000
NC3H7COCH2                   2   489.084     5.348     0.000     0.000     0.000
NC4H9COCH2                   3   534.323     5.625     0.000     0.000     0.000
NC4H9COCH3                   2   537.467     5.643     0.000     0.000     0.000
NEO-C5H10O                   2   492.434     5.369     0.000     0.000     0.000
NEOC5H10OOH                  2   546.691     5.698     0.000     0.000     0.000
NEOC5H10OOH-O2               2   639.455     6.230     0.000     0.000     0.000
NEOC5H11                     2   440.735     5.041     0.000     0.000     0.000
NEOC5H11O                    2   495.769     5.390     0.000     0.000     0.000
NEOC5H11O2                   2   546.691     5.698     0.000     0.000     0.000
NEOC5H11O2H                  2   549.783     5.717     0.000     0.000     0.000
NEOC5H12                     2   444.347     5.064     0.000     0.000     0.000
NEOC5H9Q2                    2   639.455     6.230     0.000     0.000     0.000
NEOC5H9Q2-N                  2   639.455     6.230     0.000     0.000     0.000
NEOC5KEJOL                   2   540.467     5.661     0.000     0.000     0.000
NEOC5KET                     2   591.463     5.959     0.000     0.000     0.000
NEOC5KETOX                   2   540.467     5.661     0.000     0.000     0.000
O2C4H8CHO                    2   588.531     5.942     0.000     0.000     0.000
O2HC4H8CO                    2   588.531     5.942     0.000     0.000     0.000
SC3H5COCH2                   2   482.331     5.306     0.000     0.000     0.000
TC3H6COC2H3                  2   527.994     5.587     0.000     0.000     0.000
TC3H6COC2H5                  2   534.323     5.625     0.000     0.000     0.000
TC3H6COCH3                   2   489.084     5.348     0.000     0.000     0.000
TC4H8OOH-I                   2   502.252     5.430     0.000     0.000     0.000
TC4H8OOH-IO2                 2   600.078     6.009     0.000     0.000     0.000
TC4H9O2                      2   502.252     5.430     0.000     0.000     0.000
TC4H9O2H                     2   505.540     5.450     0.000     0.000     0.000
CH2O2HCHO                    2   436.000     3.970     0.000     0.000     2.000
O2HC4H7CHO                   2   464.200     5.009     2.600     0.000     1.000
CH3CHOOHCOCH3                2   454.000     5.413     3.300     0.000     1.000
IC3H6CHCHO                   2   476.000     5.778     2.600     0.000     1.000
IC3H6CHCO                    2   476.000     5.778     2.600     0.000     1.000
AC3H5CHCHO                   2   476.000     5.778     2.600     0.000     1.000
C4H8OH-1O2                   2   502.200     5.356     1.800     0.000     1.000
C4H8OH-2O2                   2   502.200     5.356     1.800     0.000     1.000
IC4H8O2H-I                   2   502.200     5.356     1.800     0.000     1.000
IC4H8O2H-T                   2   502.200     5.356     1.800     0.000     1.000
TC4H8O2H-I                   2   502.200     5.356     1.800     0.000     1.000
C2H4OH                       2   470.600     4.410     0.000     0.000     1.500
HOC2H4OH                     2   510.500     4.762     2.200     0.000     1.500
CH3OCH2O2                    2   395.000     4.037     1.300     0.000     1.000
CH2OCH2O2H                   2   395.000     4.037     1.300     0.000     1.000
CH3OCH2O2H                   2   395.000     4.037     1.300     0.000     1.000
CH3OCH2OH                    2   395.000     4.037     1.300     0.000     1.000
CH3OCH2O                     2   395.000     4.037     1.300     0.000     1.000
CH3OCHO                      2   395.000     4.037     1.300     0.000     1.000
CH3OCO                       2   395.000     4.037     1.300     0.000     1.000
CH2OCHO                      2   395.000     4.037     1.300     0.000     1.000
O2CH2OCH2O2H                 2   395.000     4.037     1.300     0.000     1.000
HO2CH2OCHO                   2   395.000     4.037     1.300     0.000     1.000
OCH2OCHO                     2   395.000     4.037     1.300     0.000     1.000
HOCH2OCO                     2   395.000     4.037     1.300     0.000     1.000
CH3CHOOHCOCH2                2   454.000     5.413     3.300     0.000     1.000
C3H4                         1   324.800     4.290     0.000     0.000     1.000
CH*                          1    80.000     2.750     0.000     0.000     0.000
C3H5                         2   316.000     4.220     0.000     0.000     1.000
CH3OO                        2   417.000     3.690     1.700     0.000     2.000
CH2O2                        2   481.800     3.626     1.700     0.000     1.000
HOCH2O2H                     2   481.800     3.626     1.700     0.000     1.000
OCH2O2H                      2   481.800     3.626     1.700     0.000     1.000
HOCH2O2                      2   481.800     3.626     1.700     0.000     1.000
HOCO2                        2   481.800     3.626     1.700     0.000     1.000
HCO3H                        2   481.800     3.626     1.700     0.000     1.000
HCO3                         2   481.800     3.626     1.700     0.000     1.000
HCO2                         2   481.800     3.626     1.700     0.000     1.000
CH3CH2O                      2   470.600     4.410     0.000     0.000     1.500
HOC2H4O2                     2   470.600     4.410     0.000     0.000     1.500
CH3CHOH                      2   470.600     4.410     0.000     0.000     1.500
C3                           1   232.400     3.828     0.000     0.000     1.000
C3H                          1   232.400     3.828     0.000     0.000     1.000
CH2CHCHO                     2   443.200     4.120     0.000     0.000     1.000
CH2CHCH2O                    2   424.600     4.820     0.000     0.000     1.000
CYC4H6                       2   357.000     4.720     0.000     0.000     1.000
CYC3H3CH3                    2   357.000     4.720     0.000     0.000     1.000
CH2CHCOCH3                   2   427.400     4.940     0.000     0.000     1.000
CH2CHCOCH2                   2   427.400     4.940     0.000     0.000     1.000
H2CCCHCCH                    2   408.000     5.200     0.000     0.000     1.000
HCCCH2CCH                    2   408.000     5.200     0.000     0.000     1.000
C-C5H5                       2   408.000     5.200     0.000     0.000     1.000
C-C5H4                       2   408.000     5.200     0.000     0.000     1.000
C-C5H4(S)                    2   408.000     5.200     0.000     0.000     1.000
DHFURAN                      2   408.000     5.200     0.000     0.000     1.000
FURAN                        2   408.000     5.200     0.000     0.000     1.000
C-C5H6                       2   408.000     5.200     0.000     0.000     1.000
L-C5H5                       2   408.000     5.200     0.000     0.000     1.000
L-C5H6                       2   408.000     5.200     0.000     0.000     1.000
L-C5H7                       2   408.000     5.200     0.000     0.000     1.000
C-C5H7                       2   408.000     5.200     0.000     0.000     1.000
L-C5H8                       2   408.000     5.200     0.000     0.000     1.000
FULVENYL                     2   412.300     5.349     0.000     0.000     1.000
C2H3C4H3                     2   412.300     5.349     0.000     0.000     1.000
C-2*4C6H6O                   2   450.000     5.500     0.000     0.000     1.000
OC6H4O                       2   450.000     5.500     0.000     0.000     1.000
C6H4O                        2   450.000     5.500     0.000     0.000     1.000
C-C5H4O                      2   450.000     5.500     0.000     0.000     1.000
C-C5H4OH                     2   450.000     5.500     0.000     0.000     1.000
C-C5H5O                      2   450.000     5.500     0.000     0.000     1.000
CH3CY24PD1                   2   450.000     5.500     0.000     0.000     1.000
CH3CY24PD                    2   450.000     5.500     0.000     0.000     1.000
CH3DCY24PD                   2   450.000     5.500     0.000     0.000     1.000
HX13D5YN                     2   426.300     5.510     0.000     0.000     1.000
LC6H7                        2   426.300     5.510     0.000     0.000     1.000
L-C6H8                       2   426.300     5.510     0.000     0.000     1.000
C4H3CCH2                     2   426.300     5.510     0.000     0.000     1.000
HX15D3YN                     2   426.300     5.510     0.000     0.000     1.000
H2C4HCH2                     2   426.300     5.510     0.000     0.000     1.000
C4H3C2H3                     2   426.300     5.510     0.000     0.000     1.000
FULVENE                      2   468.500     5.230     0.000     0.000     1.000
CH2C6H6                      2   495.300     5.680     0.000     0.000     1.000
CH3C6H4CH3                   2   523.600     5.960     0.000     0.000     1.000
CH3C6H4CH2                   2   523.600     5.960     0.000     0.000     1.000
CH3C6H4C2H5                  2   523.600     5.960     0.000     0.000     1.000
CH3C6H4C2H3                  2   523.600     5.960     0.000     0.000     1.000
OC6H4C2H                     2   523.600     5.960     0.000     0.000     1.000
HOC6H4C2H                    2   523.600     5.960     0.000     0.000     1.000
ACH2CCH                      2   523.600     5.960     0.000     0.000     1.000
ACHCCH                       2   523.600     5.960     0.000     0.000     1.000
ACCCH2                       2   523.600     5.960     0.000     0.000     1.000
ACHCCH2                      2   523.600     5.960     0.000     0.000     1.000
C6H5CHCH3                    2   523.600     5.960     0.000     0.000     1.000
C10H7C2H5                    2   695.000     6.530     0.000     0.000     1.000
C10H7C2H3                    2   689.800     6.500     0.000     0.000     1.000
C10H7CCH2                    2   689.800     6.500     0.000     0.000     1.000
C10H7CCH                     2   689.800     6.500     0.000     0.000     1.000
C10H6CCH                     2   689.800     6.500     0.000     0.000     1.000
C10H6C2H3                    2   687.200     6.490     0.000     0.000     1.000
C2HC6H4C2H                   2   630.400     6.180     0.000     0.000     1.000
ADHFULV                      2   630.400     6.180     0.000     0.000     1.000
ADHFLVYL                     2   630.400     6.180     0.000     0.000     1.000
BNZOFULV                     2   630.400     6.180     0.000     0.000     1.000
CPCP                         2   630.400     6.180     0.000     0.000     1.000
CPCPD                        2   630.400     6.180     0.000     0.000     1.000
BCP11                        2   630.400     6.180     0.000     0.000     1.000
BCP12                        2   630.400     6.180     0.000     0.000     1.000
BCP22                        2   630.400     6.180     0.000     0.000     1.000
CPCPYL11                     2   630.400     6.180     0.000     0.000     1.000
CPCPYL12                     2   630.400     6.180     0.000     0.000     1.000
DIFULVENE                    2   630.400     6.180     0.000     0.000     1.000
C11H8                        2   660.000     6.350     0.000     0.000     1.000
C11H7                        2   660.000     6.350     0.000     0.000     1.000
NAPHBENZ                     2   812.300     7.170     0.000     0.000     1.000
C9H7CH3                      2   625.000     6.150     0.000     0.000     1.000
C9H6CH3                      2   625.000     6.150     0.000     0.000     1.000
C9H6O                        2   625.000     6.150     0.000     0.000     1.000
INDENCH3                     2   625.000     6.150     0.000     0.000     1.000
INDENCH2                     2   625.000     6.150     0.000     0.000     1.000
CH3PHNTHRN                   2   783.900     6.995     0.000     0.000     1.000
PHNTHROL-1                   2   783.900     6.995     0.000     0.000     1.000
PHNTHROL-9                   2   783.900     6.995     0.000     0.000     1.000
PHNTHROXY-1                  2   783.900     6.995     0.000     0.000     1.000
PHNTHROXY-9                  2   783.900     6.995     0.000     0.000     1.000
BZ(A)NDENE                   2   772.000     6.960     0.000     0.000     1.000
BZ(A)NDNYL                   2   772.000     6.960     0.000     0.000     1.000
BZONDCRB                     2   772.000     6.960     0.000     0.000     1.000
C14H10                       2   772.000     6.960     0.000     0.000     1.000
NAPHFULV                     2   772.000     6.960     0.000     0.000     1.000
PHNTHRYL-1                   2   772.000     6.960     0.000    38.800     1.000
PHNTHRYL-9                   2   772.000     6.960     0.000    38.800     1.000
DINDNYL                      2   834.900     7.240     0.000     0.000     1.000
CHRYSENE                     2   834.900     7.240     0.000     0.000     1.000
CYP(CD)PYRENE                2   862.000     7.382     0.000     0.000     1.000
HC4-P(DEF)PTHN               2   834.900     7.240     0.000     0.000     1.000
HC4-P(DEF)PTHYL              2   834.900     7.240     0.000     0.000     1.000
CH3-4HC15H9                  2   834.900     7.240     0.000     0.000     1.000
BZ(A)PHNTHRN                 2   832.500     7.550     0.000     0.000     1.000
BZ(GHI)FLN                   2   832.500     7.550     0.000     0.000     1.000
BIPHENYL                     2   676.500     6.310     0.000     0.000     1.000
CYPDRBENZ                    2   676.500     6.310     0.000     0.000     1.000
OBPHNYL                      2   676.500     6.310     0.000     0.000     1.000
PHOPH                        2   676.500     6.310     0.000     0.000     1.000
PHOHPH                       2   676.500     6.310     0.000     0.000     1.000
ACENPHTHLN                   2   695.400     6.760     0.000     0.000     1.000
ACENPHTHYL                   2   695.400     6.760     0.000     0.000     1.000
INDYLIN                      2   588.600     5.960     0.000     0.000     1.000
FLUORENE                     2   712.600     6.890     0.000     0.000     1.000
FLUORYL                      2   712.600     6.890     0.000     0.000     1.000
BNZCPD                       2   783.800     6.640     0.000     0.000     1.000
BNZCPDYL                     2   783.800     6.640     0.000     0.000     1.000
CH2CYCHCH                    2   373.700     4.790     0.000     0.000     1.000
HCOOH                        2   436.000     3.970     0.000     0.000     2.000
PC3H5                        2   316.000     4.220     0.000     0.000     1.000
CH2CHCH2CHO                  2   496.000     5.200     0.000     0.000     1.000
CH2[S]                       1   144.000     3.800     0.000     0.000     0.000
C10H22-335                   2   522.000     6.873     0.000     0.000     1.000
C10H22-2255                  2   497.300     6.899     0.000     0.000     1.000
C8H17OH-1                    2   581.300     6.506     2.000     0.000     1.000
C8H16-1                      2   485.600     6.440     0.300     0.000     1.000
C7H162-4                     2   437.300     6.168     0.000     0.000     1.000
C7H15OH-1                    2   561.000     6.317     1.700     0.000     1.000
OC7H14                       2   439.200     6.151     0.000     0.000     1.000
C6H14-3                      2   422.500     5.870     0.000     0.000     1.000
CC6H13                       2   422.500     5.870     0.000     0.000     1.000
C6H13OH-1                    2   541.500     5.674     1.800     0.000     1.000
CC6H13O                      2   541.500     5.674     1.800     0.000     1.000
AC6H13O2                     2   541.500     5.674     1.800     0.000     1.000
BC6H13O2                     2   541.500     5.674     1.800     0.000     1.000
CC6H13O2                     2   541.500     5.674     1.800     0.000     1.000
DC6H13O2                     2   541.500     5.674     1.800     0.000     1.000
EC6H13O2                     2   541.500     5.674     1.800     0.000     1.000
AC6H13O2H                    2   541.500     5.674     1.800     0.000     1.000
BC6H13O2H                    2   541.500     5.674     1.800     0.000     1.000
CC6H13O2H                    2   541.500     5.674     1.800     0.000     1.000
DC6H13O2H                    2   541.500     5.674     1.800     0.000     1.000
EC6H13O2H                    2   541.500     5.674     1.800     0.000     1.000
AC6H12OOH-A                  2   541.500     5.674     1.800     0.000     1.000
AC6H12OOH-B                  2   541.500     5.674     1.800     0.000     1.000
AC6H12OOH-C                  2   541.500     5.674     1.800     0.000     1.000
AC6H12OOH-D                  2   541.500     5.674     1.800     0.000     1.000
AC6H12OOH-E                  2   541.500     5.674     1.800     0.000     1.000
BC6H12OOH-A                  2   541.500     5.674     1.800     0.000     1.000
BC6H12OOH-C                  2   541.500     5.674     1.800     0.000     1.000
BC6H12OOH-D                  2   541.500     5.674     1.800     0.000     1.000
BC6H12OOH-E                  2   541.500     5.674     1.800     0.000     1.000
CC6H12OOH-A                  2   541.500     5.674     1.800     0.000     1.000
CC6H12OOH-B                  2   541.500     5.674     1.800     0.000     1.000
CC6H12OOH-D                  2   541.500     5.674     1.800     0.000     1.000
CC6H12OOH-E                  2   541.500     5.674     1.800     0.000     1.000
DC6H12OOH-A                  2   541.500     5.674     1.800     0.000     1.000
DC6H12OOH-B                  2   541.500     5.674     1.800     0.000     1.000
DC6H12OOH-C                  2   541.500     5.674     1.800     0.000     1.000
DC6H12OOH-E                  2   541.500     5.674     1.800     0.000     1.000
EC6H12OOH-A                  2   541.500     5.674     1.800     0.000     1.000
EC6H12OOH-B                  2   541.500     5.674     1.800     0.000     1.000
EC6H12OOH-C                  2   541.500     5.674     1.800     0.000     1.000
EC6H12OOH-D                  2   541.500     5.674     1.800     0.000     1.000
A-AC6H12O                    2   541.500     5.674     1.800     0.000     1.000
A-BC6H12O                    2   541.500     5.674     1.800     0.000     1.000
A-CC6H12O                    2   541.500     5.674     1.800     0.000     1.000
A-DC6H12O                    2   541.500     5.674     1.800     0.000     1.000
A-EC6H12O                    2   541.500     5.674     1.800     0.000     1.000
B-CC6H12O                    2   541.500     5.674     1.800     0.000     1.000
B-DC6H12O                    2   541.500     5.674     1.800     0.000     1.000
B-EC6H12O                    2   541.500     5.674     1.800     0.000     1.000
C-DC6H12O                    2   541.500     5.674     1.800     0.000     1.000
C-EC6H12O                    2   541.500     5.674     1.800     0.000     1.000
D-EC6H12O                    2   541.500     5.674     1.800     0.000     1.000
AC6H12OOH-AO2                2   541.500     5.674     1.800     0.000     1.000
AC6H12OOH-BO2                2   541.500     5.674     1.800     0.000     1.000
AC6H12OOH-CO2                2   541.500     5.674     1.800     0.000     1.000
AC6H12OOH-DO2                2   541.500     5.674     1.800     0.000     1.000
AC6H12OOH-EO2                2   541.500     5.674     1.800     0.000     1.000
BC6H12OOH-AO2                2   541.500     5.674     1.800     0.000     1.000
BC6H12OOH-CO2                2   541.500     5.674     1.800     0.000     1.000
BC6H12OOH-DO2                2   541.500     5.674     1.800     0.000     1.000
BC6H12OOH-EO2                2   541.500     5.674     1.800     0.000     1.000
CC6H12OOH-AO2                2   541.500     5.674     1.800     0.000     1.000
CC6H12OOH-BO2                2   541.500     5.674     1.800     0.000     1.000
CC6H12OOH-DO2                2   541.500     5.674     1.800     0.000     1.000
CC6H12OOH-EO2                2   541.500     5.674     1.800     0.000     1.000
DC6H12OOH-AO2                2   541.500     5.674     1.800     0.000     1.000
DC6H12OOH-BO2                2   541.500     5.674     1.800     0.000     1.000
DC6H12OOH-CO2                2   541.500     5.674     1.800     0.000     1.000
DC6H12OOH-EO2                2   541.500     5.674     1.800     0.000     1.000
EC6H12OOH-AO2                2   541.500     5.674     1.800     0.000     1.000
EC6H12OOH-BO2                2   541.500     5.674     1.800     0.000     1.000
EC6H12OOH-CO2                2   541.500     5.674     1.800     0.000     1.000
EC6H12OOH-DO2                2   541.500     5.674     1.800     0.000     1.000
IC6KETAA                     2   541.500     5.674     1.800     0.000     1.000
IC6KETAB                     2   541.500     5.674     1.800     0.000     1.000
IC6KETAC                     2   541.500     5.674     1.800     0.000     1.000
IC6KETAD                     2   541.500     5.674     1.800     0.000     1.000
IC6KETAE                     2   541.500     5.674     1.800     0.000     1.000
IC6KETCA                     2   541.500     5.674     1.800     0.000     1.000
IC6KETCB                     2   541.500     5.674     1.800     0.000     1.000
IC6KETCD                     2   541.500     5.674     1.800     0.000     1.000
IC6KETCE                     2   541.500     5.674     1.800     0.000     1.000
IC6KETDA                     2   541.500     5.674     1.800     0.000     1.000
IC6KETDB                     2   541.500     5.674     1.800     0.000     1.000
IC6KETDC                     2   541.500     5.674     1.800     0.000     1.000
IC6KETDE                     2   541.500     5.674     1.800     0.000     1.000
IC6KETEA                     2   541.500     5.674     1.800     0.000     1.000
IC6KETEB                     2   541.500     5.674     1.800     0.000     1.000
IC6KETEC                     2   541.500     5.674     1.800     0.000     1.000
IC6KETED                     2   541.500     5.674     1.800     0.000     1.000
NC4H9CHO-2                   2   476.000     5.778     2.600     0.000     1.000
NC4H9CO-2                    2   476.000     5.778     2.600     0.000     1.000
C4H8CHO1-2                   2   476.000     5.778     2.600     0.000     1.000
C4H8CHO2-2                   2   476.000     5.778     2.600     0.000     1.000
C4H8CHO3-2                   2   476.000     5.778     2.600     0.000     1.000
C4H8CHO4-2                   2   476.000     5.778     2.600     0.000     1.000
IC4H9CHO                     2   476.000     5.778     2.600     0.000     1.000
IC4H9CO                      2   476.000     5.778     2.600     0.000     1.000
IC3H6CH2CHO                  2   476.000     5.778     2.600     0.000     1.000
TC3H6CH2CHO                  2   476.000     5.778     2.600     0.000     1.000
IC3H7CHCHO                   2   476.000     5.778     2.600     0.000     1.000
IC5H11CHO                    2   498.600     6.009     2.000     0.000     1.000
IC5H11CO                     2   498.600     6.009     2.000     0.000     1.000
AC5H10CHO                    2   498.600     6.009     2.000     0.000     1.000
BC5H10CHO                    2   498.600     6.009     2.000     0.000     1.000
CC5H10CHO                    2   498.600     6.009     2.000     0.000     1.000
DC5H10CHO                    2   498.600     6.009     2.000     0.000     1.000
C4H7CHO2-1                   2   476.000     5.778     2.600     0.000     1.000
C4H7CO2-1                    2   476.000     5.778     2.600     0.000     1.000
C4H6CHO2-11                  2   476.000     5.778     2.600     0.000     1.000
NC5H11CHO-2                  2   498.600     6.009     2.000     0.000     1.000
NC5H11CO-2                   2   498.600     6.009     2.000     0.000     1.000
C5H10CHO1-2                  2   498.600     6.009     2.000     0.000     1.000
C5H10CHO2-2                  2   498.600     6.009     2.000     0.000     1.000
C5H10CHO3-2                  2   498.600     6.009     2.000     0.000     1.000
C5H10CHO4-2                  2   498.600     6.009     2.000     0.000     1.000
C5H10CHO5-2                  2   498.600     6.009     2.000     0.000     1.000
IC4H9COCH3                   2   503.700     6.020     2.000     0.000     1.000
IC4H9COCH2                   2   503.700     6.020     2.000     0.000     1.000
IC3H6CH2COCH3                2   503.700     6.020     2.000     0.000     1.000
IC3H7CHCOCH3                 2   503.700     6.020     2.000     0.000     1.000
TC3H6CH2COCH3                2   503.700     6.020     2.000     0.000     1.000
FC6H13O2                     2   541.500     5.674     1.800     0.000     1.000
GC6H13O2                     2   541.500     5.674     1.800     0.000     1.000
HC6H13O2                     2   541.500     5.674     1.800     0.000     1.000
FC6H13O2H                    2   541.500     5.674     1.800     0.000     1.000
GC6H13O2H                    2   541.500     5.674     1.800     0.000     1.000
HC6H13O2H                    2   541.500     5.674     1.800     0.000     1.000
FC6H12OOH-F                  2   541.500     5.674     1.800     0.000     1.000
FC6H12OOH-G                  2   541.500     5.674     1.800     0.000     1.000
FC6H12OOH-H                  2   541.500     5.674     1.800     0.000     1.000
GC6H12OOH-F                  2   541.500     5.674     1.800     0.000     1.000
GC6H12OOH-H                  2   541.500     5.674     1.800     0.000     1.000
HC6H12OOH-F                  2   541.500     5.674     1.800     0.000     1.000
HC6H12OOH-G                  2   541.500     5.674     1.800     0.000     1.000
FC6H12OOH-FO2                2   541.500     5.674     1.800     0.000     1.000
FC6H12OOH-GO2                2   541.500     5.674     1.800     0.000     1.000
FC6H12OOH-HO2                2   541.500     5.674     1.800     0.000     1.000
GC6H12OOH-FO2                2   541.500     5.674     1.800     0.000     1.000
GC6H12OOH-HO2                2   541.500     5.674     1.800     0.000     1.000
HC6H12OOH-FO2                2   541.500     5.674     1.800     0.000     1.000
HC6H12OOH-GO2                2   541.500     5.674     1.800     0.000     1.000
F-FC6H12O                    2   541.500     5.674     1.800     0.000     1.000
F-GC6H12O                    2   541.500     5.674     1.800     0.000     1.000
F-HC6H12O                    2   541.500     5.674     1.800     0.000     1.000
G-HC6H12O                    2   541.500     5.674     1.800     0.000     1.000
NEOC6KETFF                   2   397.900     5.767     0.000     0.000     1.000
NEOC6KETFG                   2   397.900     5.767     0.000     0.000     1.000
NEOC6KETFH                   2   397.900     5.767     0.000     0.000     1.000
NEOC6KETGF                   2   397.900     5.767     0.000     0.000     1.000
NEOC6KETGH                   2   397.900     5.767     0.000     0.000     1.000
NEOC6KETHF                   2   397.900     5.767     0.000     0.000     1.000
NEOC6KETHG                   2   397.900     5.767     0.000     0.000     1.000
TC4H9CHO                     2   476.000     5.778     2.600     0.000     1.000
TC4H9CO                      2   476.000     5.778     2.600     0.000     1.000
NEOC5H11CHO                  2   498.600     6.009     2.000     0.000     1.000
NEOC5H11CO                   2   498.600     6.009     2.000     0.000     1.000
TC4H9CHCHO                   2   498.600     6.009     2.000     0.000     1.000
TC4H8CH2CHO                  2   498.600     6.009     2.000     0.000     1.000
IC4H7CHO                     2   476.000     5.778     2.600     0.000     1.000
IC4H7CO                      2   476.000     5.778     2.600     0.000     1.000
AC3H4CH2CHO                  2   476.000     5.778     2.600     0.000     1.000
IC3H5CHCHO                   2   498.600     6.009     2.000     0.000     1.000
IC5H11CHO-B                  2   498.600     6.009     2.000     0.000     1.000
IC5H11CO-B                   2   498.600     6.009     2.000     0.000     1.000
IC5H10CHO-BA                 2   498.600     6.009     2.000     0.000     1.000
IC5H10CHO-BC                 2   498.600     6.009     2.000     0.000     1.000
IC5H10CHO-BD                 2   498.600     6.009     2.000     0.000     1.000
C4H7CHO1-2                   2   476.000     5.778     2.600     0.000     1.000
C4H7CO1-2                    2   476.000     5.778     2.600     0.000     1.000
C4H6CHO1-23                  2   476.000     5.778     2.600     0.000     1.000
C4H6CHO1-24                  2   476.000     5.778     2.600     0.000     1.000
C4H7CHO2-2                   2   476.000     5.778     2.600     0.000     1.000
C4H7CO2-2                    2   476.000     5.778     2.600     0.000     1.000
C4H6CHO2-21                  2   476.000     5.778     2.600     0.000     1.000
C4H6CHO2-24                  2   476.000     5.778     2.600     0.000     1.000
CH2CCHCH3                    2   357.000     4.720     0.000     0.000     1.000
TC4H9COCH3                   2   503.700     6.020     2.000     0.000     1.000
TC4H9COCH2                   2   503.700     6.020     2.000     0.000     1.000
TC4H8COCH3                   2   503.700     6.020     2.000     0.000     1.000
CH2CCHO                      2   428.800     4.958     2.900     0.000     1.000
XC7H15O2                     2   561.000     6.317     1.700     0.000     1.000
YC7H15O2                     2   561.000     6.317     1.700     0.000     1.000
ZC7H15O2                     2   561.000     6.317     1.700     0.000     1.000
XC7H15O2H                    2   561.000     6.317     1.700     0.000     1.000
YC7H15O2H                    2   561.000     6.317     1.700     0.000     1.000
ZC7H15O2H                    2   561.000     6.317     1.700     0.000     1.000
XC7H14OOH-X1                 2   561.000     6.317     1.700     0.000     1.000
XC7H14OOH-Y1                 2   561.000     6.317     1.700     0.000     1.000
XC7H14OOH-Z                  2   561.000     6.317     1.700     0.000     1.000
XC7H14OOH-Y2                 2   561.000     6.317     1.700     0.000     1.000
XC7H14OOH-X2                 2   561.000     6.317     1.700     0.000     1.000
YC7H14OOH-X1                 2   561.000     6.317     1.700     0.000     1.000
YC7H14OOH-Z                  2   561.000     6.317     1.700     0.000     1.000
YC7H14OOH-Y2                 2   561.000     6.317     1.700     0.000     1.000
